area,date,topTemp,lowTemp,weather,wind,windStrength,weather_level
三明,2016/4/5,28,19,多云,东南风,小于3级,0
三明,2016/4/6,33,20,多云,西南风,小于3级,0
三明,2016/4/7,30,19,小雨,东北风,小于3级,1
三明,2016/4/8,25,20,中雨~小雨,东北风,小于3级,1
三明,2016/4/9,24,19,中雨~小雨,东南风,小于3级,4
三明,2016/4/10,24,18,大雨~小雨,东北风,小于3级,4
三明,2016/4/11,22,17,小雨~阴,东北风,小于3级,1
三明,2016/4/12,27,17,阴~中雨,东南风,小于3级,2
三明,2016/4/13,24,19,阵雨~阴,东北风,小于3级,2
三明,2016/4/14,29,18,中雨~大雨,东北风,小于3级,2
三明,2016/4/15,25,18,中雨~阵雨,东北风,小于3级,2
三明,2016/4/16,26,16,中雨~小雨,西北风,小于3级,4
三明,2016/4/17,26,16,中雨~大雨,东北风,小于3级,5
三明,2016/4/18,23,15,阴~晴,东南风,小于3级,0
三明,2016/4/19,29,15,晴~多云,东南风,小于3级,0
三明,2016/4/20,31,19,阴,东南风,小于3级,0
三明,2016/4/21,28,21,小雨,东北风,小于3级,1
三明,2016/4/22,28,21,小雨,东北风,小于3级,1
三明,2016/4/23,28,21,中雨,东北风,小于3级,5
三明,2016/4/24,28,20,中雨~阴,东北风,小于3级,5
三明,2016/4/25,27,20,中雨~小雨,东北风,小于3级,1
三明,2016/4/26,29,21,中雨,西南风,小于3级,2
三明,2016/4/27,27,17,阴~多云,东北风,小于3级,0
三明,2016/4/28,29,17,多云,东北风,小于3级,0
三明,2016/4/29,29,17,多云,东北风,小于3级,0
三明,2016/4/30,28,18,阵雨,西北风,小于3级,5
三明,2016/5/1,24,18,阵雨,东南风,小于3级,5
三明,2016/5/2,32,21,雷阵雨~中雨,西南风,小于3级,-1
三明,2016/5/3,31,20,阴,西北风,小于3级,0
三明,2016/5/4,33,20,阴~多云,东南风,小于3级,0
三明,2016/5/5,32,22,小雨,东北风,小于3级,1
三明,2016/5/6,31,22,小雨~阴,东北风,小于3级,1
三明,2016/5/7,32,22,中雨~阴,东北风,小于3级,5
三明,2016/5/8,29,23,中雨~小雨,东北风,小于3级,4
三明,2016/5/9,28,21,中雨,东南风,小于3级,2
三明,2016/5/10,24,17,中雨~多云,西南风,小于3级,2
三明,2016/5/11,30,17,多云~晴,东北风,小于3级,0
三明,2016/5/12,32,19,多云,东北风,小于3级,0
三明,2016/5/13,34,21,多云,东北风,小于3级,0
三明,2016/5/14,32,22,阴,东北风,小于3级,3
三明,2016/5/15,31,18,中雨~小雨,西南风,小于3级,4
三明,2016/5/16,25,16,阴~多云,东北风,小于3级,0
三明,2016/5/17,25,17,多云,东北风,小于3级,0
三明,2016/5/18,28,20,阴~小雨,东南风,小于3级,1
三明,2016/5/19,25,20,中雨,东南风,小于3级,2
三明,2016/5/20,24,20,中雨,东北风,小于3级,2
三明,2016/5/21,24,20,大雨~中雨,东北风,小于3级,5
三明,2016/5/22,26,21,小雨~阴,东北风,小于3级,4
三明,2016/5/23,29,22,小雨,西南风,小于3级,1
三明,2016/5/24,30,22,多云~阵雨,东北风,小于3级,2
三明,2016/5/25,30,23,阵雨~阴,东北风,小于3级,2
三明,2016/5/26,35,24,多云,东南风,小于3级,0
三明,2016/5/27,35,25,多云,东南风,小于3级,0
三明,2016/5/28,35,25,雷阵雨~阴,东北风,小于3级,5
三明,2016/5/29,30,24,中雨~小雨,东北风,小于3级,4
三明,2016/5/30,31,24,中雨~阴,东北风,小于3级,2
三明,2016/5/31,36,25,多云,东北风,小于3级,0
三明,2016/6/1,36,25,多云~小雨,西南风,小于3级,1
三明,2016/6/2,31,24,雷阵雨~小雨,西北风,小于3级,1
三明,2016/6/3,33,23,中雨~小雨,西南风,小于3级,1
三明,2016/6/4,29,23,阵雨~阴,西南风,小于3级,5
三明,2016/6/5,29,23,阵雨~中雨,东南风,小于3级,5
三明,2016/6/6,33,23,阵雨~多云,东北风,小于3级,2
三明,2016/6/7,35,23,多云,西南风,小于3级,0
三明,2016/6/8,30,23,阵雨~多云,西南风,小于3级,2
三明,2016/6/9,34,23,雷阵雨~阴,东北风,小于3级,-1
三明,2016/6/10,33,24,中雨~多云,东北风,小于3级,-1
三明,2016/6/11,33,24,中雨~小雨,东北风,小于3级,4
三明,2016/6/12,30,24,大雨~中雨,西南风,小于3级,5
三明,2016/6/13,29,24,大雨~中雨,东南风,小于3级,2
三明,2016/6/14,29,24,中雨,西南风,小于3级,2
三明,2016/6/15,30,23,大雨,东南风,小于3级,2
三明,2016/6/16,26,23,中雨,东北风,小于3级,2
三明,2016/6/17,26,22,大雨~小雨,东北风,小于3级,1
三明,2016/6/18,31,23,阵雨~小雨,东北风,小于3级,4
三明,2016/6/19,36,24,多云,东北风,小于3级,3
三明,2016/6/20,36,24,多云,东南风,小于3级,0
三明,2016/6/21,37,25,多云,东北风,小于3级,0
三明,2016/6/22,37,25,晴~多云,西南风,小于3级,0
三明,2016/6/23,37,25,多云~晴,西北风,小于3级,0
三明,2016/6/24,37,25,多云,东北风,小于3级,0
三明,2016/6/25,37,25,多云,东北风,小于3级,3
三明,2016/6/26,35,25,雷阵雨~多云,东北风,小于3级,5
三明,2016/6/27,34,25,雷阵雨~多云,西南风,小于3级,2
三明,2016/6/28,35,24,雷阵雨~多云,东北风,小于3级,2
三明,2016/6/29,35,25,雷阵雨~多云,东北风,小于3级,2
三明,2016/6/30,33,24,雷阵雨~多云,东北风,小于3级,2
三明,2016/7/1,35,25,多云,东南风,小于3级,0
三明,2016/7/2,36,24,多云,东南风,小于3级,3
三明,2016/7/3,36,25,多云,西北风,小于3级,3
三明,2016/7/4,36,24,多云,,小于3级,0
三明,2016/7/5,37,25,多云,,小于3级,0
三明,2016/7/6,37,25,多云~晴,,小于3级,0
三明,2016/7/7,37,25,多云,,小于3级,0
三明,2016/7/8,36,25,小雨~中雨,,小于3级,1
三明,2016/7/9,26,23,暴雨,,小于3级,5
三明,2016/7/10,29,25,中雨~大雨,,小于3级,5
三明,2016/7/11,29,25,中雨,,小于3级,2
三明,2016/7/12,32,25,阵雨~小雨,东北风,小于3级,1
三明,2016/7/13,34,25,阵雨~多云,南风,小于3级,2
三明,2016/7/14,35,25,阵雨转多云,西南风,小于3级,2
三明,2016/7/15,36,26,多云,西南风,小于3级,0
三明,2016/7/16,36,26,阵雨转阴,东北风,小于3级,5
三明,2016/7/17,33,25,阵雨转小雨,东北风,小于3级,4
三明,2016/7/18,29,25,阵雨转阴,东风,小于3级,2
三明,2016/7/19,35,25,阴,南风,小于3级,0
三明,2016/7/20,36,24,晴,东风,小于3级,0
三明,2016/7/21,37,25,晴,西北风,小于3级,0
三明,2016/7/22,37,25,晴,东南风,小于3级,0
三明,2016/7/23,38,26,晴,东风,小于3级,3
三明,2016/7/24,38,26,晴,东风,小于3级,3
三明,2016/7/25,36,26,雷阵雨,东南风,小于3级,2
三明,2016/7/26,38,25,雷阵雨,西风,小于3级,2
三明,2016/7/27,38,25,晴,东北风,小于3级,0
三明,2016/7/28,37,26,多云,东北风,小于3级,0
三明,2016/7/29,38,25,多云,西南风,小于3级,0
三明,2016/7/30,38,24,雷阵雨,西南风,小于3级,5
三明,2016/7/31,37,25,晴,东风,小于3级,3
三明,2016/8/1,36,25,多云,微风,3级,0
三明,2016/8/2,33,25,小雨,微风,2级,1
三明,2016/8/3,34,24,雷阵雨,东北风,2级,2
三明,2016/8/4,35,25,阵雨,东北风,1级,2
三明,2016/8/5,36,25,雷阵雨,东北风,1级,2
三明,2016/8/6,35,25,雷阵雨,东北风,2级,5
三明,2016/8/7,34,25,雷阵雨,东北风,1级,5
三明,2016/8/8,34,25,阵雨,东风,2级,2
三明,2016/8/9,34,25,雷阵雨,东风,1级,2
三明,2016/8/10,34,25,雷阵雨,南风,2级,2
三明,2016/8/11,34,25,中雨,东风,2级,2
三明,2016/8/12,34,25,阵雨,东风,1级,2
三明,2016/8/13,33,25,中雨,东北风,2级,5
三明,2016/8/14,33,25,阴,东风,2级,3
三明,2016/8/15,35,25,多云,东北风,2级,0
三明,2016/8/16,35,25,多云,东风,1级,0
三明,2016/8/17,35,25,多云,东北风,2级,0
三明,2016/8/18,35,25,阵雨,东北风,1级,2
三明,2016/8/19,36,25,多云,南风,1级,0
三明,2016/8/20,35,25,雷阵雨,西南风,1级,5
三明,2016/8/21,36,24,阵雨,东风,1级,5
三明,2016/8/22,36,25,晴,东北风,1级,0
三明,2016/8/23,36,26,多云,东北风,1级,0
三明,2016/8/24,36,26,多云,东北风,2级,0
三明,2016/8/25,36,25,雷阵雨,南风,2级,2
三明,2016/8/26,35,25,中雨,东风,3级,2
三明,2016/8/27,33,24,阵雨,西南风,1级,5
三明,2016/8/28,32,22,多云,东北风,1级,3
三明,2016/8/29,32,21,多云,东北风,2级,0
三明,2016/8/30,33,21,多云,东风,1级,0
三明,2016/8/31,33,23,多云,东北风,1级,0
三明,2016/9/1,30,24,中雨,东风,2级,2
三明,2016/9/2,30,24,小雨,东北风,2级,1
三明,2016/9/3,33,23,多云,东北风,2级,3
三明,2016/9/4,33,23,多云,东南风,2级,3
三明,2016/9/5,34,24,多云,东北风,2级,0
三明,2016/9/6,34,24,雷阵雨,东风,1级,2
三明,2016/9/7,32,24,中雨,东南风,2级,2
三明,2016/9/8,34,24,多云,东北风,2级,0
三明,2016/9/9,31,24,阵雨,东北风,2级,2
三明,2016/9/10,31,23,中雨,东南风,2级,5
三明,2016/9/11,29,23,大雨,东风,2级,5
三明,2016/9/12,28,22,多云,东风,2级,0
三明,2016/9/13,32,22,多云,东北风,2级,0
三明,2016/9/14,29,23,阵雨,东北风,3级,2
三明,2016/9/15,25,23,暴雨,东风,2级,-1
三明,2016/9/16,29,22,阵雨,东北风,2级,-1
三明,2016/9/17,29,23,阵雨,西风,1级,5
三明,2016/9/18,30,20,多云,南风,1级,3
三明,2016/9/19,30,19,晴,东风,1级,0
三明,2016/9/20,29,19,多云,东北风,2级,0
三明,2016/9/21,29,19,多云,东南风,1级,0
三明,2016/9/22,30,19,多云,东北风,2级,0
三明,2016/9/23,30,20,晴,东北风,2级,0
三明,2016/9/24,32,21,多云,东北风,1级,3
三明,2016/9/25,34,21,晴,东风,1级,3
三明,2016/9/26,34,23,晴,东风,1级,0
三明,2016/9/27,35,24,阴,东北风,3级,0
三明,2016/9/28,25,23,大雨,东北风,4级,2
三明,2016/9/29,29,24,中雨,东风,2级,2
三明,2016/9/30,29,23,中雨,东北风,2级,2
三明,2016/10/1,32,24,阵雨,东北风,3级,5
三明,2016/10/2,31,23,中雨,东南风,1级,5
三明,2016/10/3,30,23,阵雨,北风,1级,-1
三明,2016/10/4,31,23,阵雨,北风,2级,-1
三明,2016/10/5,30,23,阵雨,东北风,2级,-1
三明,2016/10/6,29,23,阴,东北风,1级,-3
三明,2016/10/7,28,23,阴,东北风,2级,-3
三明,2016/10/8,27,19,阵雨,东北风,3级,5
三明,2016/10/9,23,18,阵雨,东北风,2级,5
三明,2016/10/10,19,17,中雨,东北风,2级,2
三明,2016/10/11,22,18,阵雨,东北风,2级,2
三明,2016/10/12,23,19,阴,东北风,2级,0
三明,2016/10/13,26,18,多云,东北风,2级,0
三明,2016/10/14,28,19,多云,东北风,2级,0
三明,2016/10/15,28,21,多云,北风,1级,3
三明,2016/10/16,28,23,阴,东风,1级,3
三明,2016/10/17,29,23,阴,东北风,2级,0
三明,2016/10/18,25,23,小雨,东北风,2级,1
三明,2016/10/19,25,22,小雨,东北风,2级,1
三明,2016/10/20,27,23,阴,北风,3级,0
三明,2016/10/21,29,24,阵雨,东风,2级,2
三明,2016/10/22,29,22,中雨,东南风,2级,5
三明,2016/10/23,27,22,阴,东南风,1级,3
三明,2016/10/24,26,22,阵雨,东北风,2级,2
三明,2016/10/25,28,23,阵雨,东北风,1级,2
三明,2016/10/26,31,23,晴,东南风,1级,0
三明,2016/10/27,32,23,晴,东风,1级,0
三明,2016/10/28,32,21,多云,东北风,2级,0
三明,2016/10/29,23,17,小雨,东风,3级,4
三明,2016/10/30,23,15,多云,东北风,2级,3
三明,2016/10/31,25,17,多云,东北风,2级,0
三明,2016/11/1,19,15,阴,东北风,2级,0
三明,2016/11/2,20,14,阴,东北风,2级,0
三明,2016/11/3,21,13,多云,东北风,1级,0
三明,2016/11/4,21,12,晴,东北风,2级,0
三明,2016/11/5,25,13,晴,北风,1级,0
三明,2016/11/6,27,17,多云,东风,1级,0
三明,2016/11/7,26,18,多云,东北风,1级,0
三明,2016/11/8,19,12,阵雨,东北风,2级,0
三明,2016/11/9,14,11,小雨,东风,2级,0
三明,2016/11/10,14,10,多云,东北风,2级,0
三明,2016/11/11,22,9,晴,东北风,2级,0
三明,2016/11/12,22,9,小雨,东北风,2级,0
三明,2016/11/13,25,17,多云,东风,1级,0
三明,2016/11/14,28,20,小雨,东北风,1级,0
三明,2016/11/15,26,19,阵雨,北风,2级,0
三明,2016/11/16,26,18,晴,北风,1级,0
三明,2016/11/17,29,18,多云,东北风,2级,0
三明,2016/11/18,29,19,晴,东北风,2级,0
三明,2016/11/19,27,19,阵雨,北风,2级,0
三明,2016/11/20,23,19,中雨,东北风,1级,0
三明,2016/11/21,22,19,小雨,东风,1级,0
三明,2016/11/22,23,16,小雨,东北风,2级,0
三明,2016/11/23,17,9,阵雨,西南风,2级,0
三明,2016/11/24,11,8,阴,东北风,2级,0
三明,2016/11/25,13,10,中雨,东北风,3级,0
三明,2016/11/26,12,8,中雨,南风,2级,0
三明,2016/11/27,16,6,多云,东北风,2级,0
三明,2016/11/28,18,8,晴,东风,2级,0
三明,2016/11/29,17,10,多云,东风,2级,0
三明,2016/11/30,18,12,多云,东北风,1级,0
三明,2016/12/1,19,13,多云,东北风,2级,0
三明,2016/12/2,20,10,多云,东风,1级,0
三明,2016/12/3,19,12,多云,东北风,2级,0
三明,2016/12/4,22,13,多云,东北风,1级,0
三明,2016/12/5,20,10,阴,东北风,2级,0
三明,2016/12/6,19,7,晴,东北风,2级,0
三明,2016/12/7,19,7,晴,东北风,2级,0
三明,2016/12/8,19,8,多云,东风,1级,0
三明,2016/12/9,22,8,晴,北风,2级,0
三明,2016/12/10,19,8,晴,东北风,2级,0
三明,2016/12/11,18,12,多云,东风,2级,0
三明,2016/12/12,22,12,多云,东北风,2级,0
三明,2016/12/13,18,13,多云,东北风,2级,0
三明,2016/12/14,15,8,阴,东北风,2级,0
三明,2016/12/15,13,4,多云,东北风,2级,0
三明,2016/12/16,14,4,晴,北风,2级,0
三明,2016/12/17,16,4,晴,东风,1级,0
三明,2016/12/18,18,8,多云,东北风,2级,0
三明,2016/12/19,22,14,多云,西北风,1级,0
三明,2016/12/20,23,15,阵雨,东南风,1级,0
三明,2016/12/21,24,12,阵雨,东南风,1级,0
三明,2016/12/22,18,7,多云,东北风,2级,0
三明,2016/12/23,16,8,晴,东风,2级,0
三明,2016/12/24,15,10,阵雨,东风,2级,0
三明,2016/12/25,20,15,阴,东北风,1级,0
三明,2016/12/26,20,9,阴,西南风,3级,0
三明,2016/12/27,13,3,阴,东北风,3级,0
三明,2016/12/28,12,5,晴,东北风,2级,0
三明,2016/12/29,14,4,晴,东北风,3级,0
三明,2016/12/30,16,6,晴,东风,2级,0
三明,2016/12/31,20,8,晴,东北风,1级,0
镇江,2015/1/1,8,-4,晴,南风,小于3级,0
镇江,2015/1/2,13,1,多云转晴,东南风,小于3级,0
镇江,2015/1/3,16,3,多云,西风,小于3级,0
镇江,2015/1/4,15,5,晴转阴,北风,3-4级,0
镇江,2015/1/5,10,2,小雨转雨夹雪,西北风,4-5级转3-4级,0
镇江,2015/1/6,7,0,阴转多云,东北风,小于3级,0
镇江,2015/1/7,7,-2,晴,西风,小于3级,0
镇江,2015/1/8,12,0,晴,北风,小于3级,0
镇江,2015/1/9,14,2,晴转多云,北风,小于3级,0
镇江,2015/1/10,14,2,晴,西南风,小于3级,0
镇江,2015/1/11,10,1,多云,东风,小于3级,0
镇江,2015/1/12,8,3,阴转小雨,东风,小于3级,0
镇江,2015/1/13,8,4,小到中雨转多云,东风,小于3级,0
镇江,2015/1/14,10,4,阴转多云,西风,小于3级,0
镇江,2015/1/15,11,4,多云,西风,小于3级,0
镇江,2015/1/16,7,-1,多云转晴,西北风,3-4级,0
镇江,2015/1/17,10,0,多云,东风,小于3级,0
镇江,2015/1/18,11,1,多云,西风,小于3级,0
镇江,2015/1/19,10,3,多云转阴,东风,小于3级,0
镇江,2015/1/20,11,4,多云,南风,小于3级转3-4级,0
镇江,2015/1/21,7,0,多云,北风,小于3级,0
镇江,2015/1/22,11,-1,晴,北风,小于3级,0
镇江,2015/1/23,15,2,多云转阴,东南风,小于3级,0
镇江,2015/1/24,11,7,阴转小雨,南风,3-4级,0
镇江,2015/1/25,10,6,阴,西北风,小于3级转3-4级,0
镇江,2015/1/26,6,2,阴,东风,4-5级,0
镇江,2015/1/27,3,-1,小雪,东风,4-5级转小于3级,0
镇江,2015/1/28,2,0,大雪,东北风,3-4级,0
镇江,2015/1/29,3,-1,小雪转阴,西北风,小于3级,0
镇江,2015/1/30,4,-2,多云,东北风,小于3级,0
镇江,2015/1/31,5,0,阴转雨夹雪,东风,小于3级,0
镇江,2015/2/1,7,1,阴,东北风,小于3级,0
镇江,2015/2/2,7,3,阴转多云,北风,小于3级,0
镇江,2015/2/3,7,2,阴转多云,西风,3-4级,0
镇江,2015/2/4,7,-2,多云转晴,西北风,3-4级,0
镇江,2015/2/5,9,-2,晴转多云,北风,小于3级,0
镇江,2015/2/6,12,0,多云,南风,小于3级转3-4级,0
镇江,2015/2/7,7,0,多云转晴,东北风,4-5级,0
镇江,2015/2/8,6,-4,晴,东风,小于3级,0
镇江,2015/2/9,6,-4,晴,东风,小于3级,0
镇江,2015/2/10,15,1,晴,南风,3-4级,0
镇江,2015/2/11,15,1,晴,南风,3-4级,0
镇江,2015/2/12,15,1,晴,南风,3-4级,0
镇江,2015/2/13,19,5,晴转多云,东南风,小于3级,0
镇江,2015/2/14,15,11,阵雨,南风,小于3级,0
镇江,2015/2/15,16,9,阴转多云,西北风,3-4级,0
镇江,2015/2/16,14,3,多云转晴,暂无实况,小于3级,0
镇江,2015/2/17,12,3,晴,东风,4-5级,0
镇江,2015/2/18,11,1,多云,东风,小于3级,0
镇江,2015/2/19,10,4,小雨转小到中雨,东风,3-4级转小于3级,0
镇江,2015/2/20,11,8,小雨转阴,西风,3-4级,0
镇江,2015/2/21,12,4,阴转多云,北风,3-4级,0
镇江,2015/2/22,10,5,小雨转阴,暂无实况,小于3级,0
镇江,2015/2/23,13,4,阴,东北风,小于3级,0
镇江,2015/2/24,10,6,小到中雨转小雨,东南风,3-4级,0
镇江,2015/2/25,10,6,阴,暂无实况,小于3级转3-4级,0
镇江,2015/2/26,7,3,阴转小到中雨,东风,小于3级,0
镇江,2015/2/27,4,2,中雨,东风,4-5级,0
镇江,2015/2/28,10,1,阴转多云,西北风,3-4级,0
镇江,2015/3/1,13,2,晴转多云,南风,3-4级,0
镇江,2015/3/2,12,6,小雨转多云,南风,3-4级转4-5级,0
镇江,2015/3/3,6,1,多云,东北风,4-5级转3-4级,0
镇江,2015/3/4,5,1,阴转雨夹雪,东风,小于3级,0
镇江,2015/3/5,8,2,雨夹雪转阴,东风,小于3级,0
镇江,2015/3/6,12,3,多云,暂无实况,小于3级,0
镇江,2015/3/7,10,5,阴转小雨,东风,3-4级,0
镇江,2015/3/8,9,4,阴转多云,北风,小于3级转4-5级,0
镇江,2015/3/9,8,0,多云,东北风,4-5级转3-4级,0
镇江,2015/3/10,12,0,多云,暂无实况,小于3级,0
镇江,2015/3/11,16,2,晴,南风,小于3级,0
镇江,2015/3/12,20,7,晴转多云,南风,3-4级转小于3级,0
镇江,2015/3/13,15,8,多云转小雨,东北风,3-4级,0
镇江,2015/3/14,16,8,阴,东风,3-4级,0
镇江,2015/3/15,17,10,阴转多云,东风,小于3级,0
镇江,2015/3/16,16,12,阴转中雨,东南风,小于3级,0
镇江,2015/3/17,15,12,大雨转小到中雨,东风,3-4级,0
镇江,2015/3/18,16,9,小雨转阴,北风,3-4级,0
镇江,2015/3/19,14,10,小雨,东北风,3-4级,0
镇江,2015/3/20,20,9,阴转多云,南风,小于3级,0
镇江,2015/3/21,19,9,多云,西南风,小于3级,0
镇江,2015/3/22,16,7,多云转阴,东风,4-5级转3-4级,0
镇江,2015/3/23,15,6,多云,东风,小于3级,0
镇江,2015/3/24,17,7,多云,东风,3-4级,0
镇江,2015/3/25,16,7,多云转阴,东风,3-4级,0
镇江,2015/3/26,16,9,小雨转多云,东风,3-4级,0
镇江,2015/3/27,20,7,多云转晴,南风,3-4级转小于3级,0
镇江,2015/3/28,24,11,多云,暂无实况,小于3级,0
镇江,2015/3/29,20,14,阴转阵雨,东南风,3-4级,0
镇江,2015/3/30,26,16,多云,东南风,3-4级,0
镇江,2015/3/31,24,18,多云转阴,东风,3-4级,0
镇江,2015/4/1,25,15,阴转中雨,东风,5-6级转4-5级,0
镇江,2015/4/2,19,11,阴,西北风,3-4级转4-5级,0
镇江,2015/4/3,14,10,雷阵雨,东风,3-4级转小于3级,0
镇江,2015/4/4,13,10,小雨转小到中雨,东北风,小于3级,0
镇江,2015/4/5,11,7,中雨,北风,4-5级转3-4级,0
镇江,2015/4/6,7,4,小雨,东北风,4-5级转3-4级,0
镇江,2015/4/7,13,2,阴转多云,西北风,小于3级,0
镇江,2015/4/8,15,4,多云,东风,3-4级,0
镇江,2015/4/9,18,6,晴转多云,东风,小于3级,0
镇江,2015/4/10,19,7,多云,东风,3-4级,0
