shopid,time,count
12,2016/7/26,20
12,2016/7/27,23
12,2016/7/28,16
12,2016/7/29,25
12,2016/7/30,30
12,2016/7/31,19
12,2016/8/1,23
12,2016/8/2,16
12,2016/8/3,25
12,2016/8/4,26
12,2016/8/5,21
12,2016/8/6,23
12,2016/8/7,18
12,2016/8/8,35
12,2016/8/9,44
12,2016/8/10,22
12,2016/8/11,41
12,2016/8/12,23
12,2016/8/13,40
12,2016/8/14,48
12,2016/8/15,21
12,2016/8/16,23
12,2016/8/17,30
12,2016/8/18,15
12,2016/8/19,23
12,2016/8/20,34
12,2016/8/21,24
12,2016/8/22,16
12,2016/8/23,31
12,2016/8/24,25
12,2016/8/25,26
12,2016/8/26,26
12,2016/8/27,34
12,2016/8/28,30
12,2016/8/29,7
12,2016/8/30,23
12,2016/8/31,21
12,2016/9/1,19
12,2016/9/2,8
12,2016/9/3,18
12,2016/9/4,16
12,2016/9/5,8
12,2016/9/6,13
12,2016/9/7,21
12,2016/9/8,13
12,2016/9/9,21
12,2016/9/10,16
12,2016/9/11,34
12,2016/9/12,11
12,2016/9/13,15
12,2016/9/14,22
12,2016/9/15,38
12,2016/9/16,22
12,2016/9/17,10
12,2016/9/18,4
12,2016/9/19,10
12,2016/9/20,11
12,2016/9/21,8
12,2016/9/22,33
12,2016/9/23,10
12,2016/9/24,11
12,2016/9/25,21
12,2016/9/26,10
12,2016/9/27,7
12,2016/9/28,9
12,2016/9/29,16
12,2016/9/30,25
12,2016/10/1,24
12,2016/10/2,28
12,2016/10/3,26
12,2016/10/4,20
12,2016/10/5,24
12,2016/10/6,25
12,2016/10/7,28
12,2016/10/8,15
12,2016/10/9,14
12,2016/10/10,8
12,2016/10/11,14
12,2016/10/12,12
12,2016/10/13,15
12,2016/10/14,21
12,2016/10/15,13
12,2016/10/16,21
12,2016/10/17,14
12,2016/10/18,21
12,2016/10/19,10
12,2016/10/20,7
12,2016/10/21,15
12,2016/10/22,14
12,2016/10/23,24
12,2016/10/24,11
12,2016/10/25,10
12,2016/10/26,8
12,2016/10/27,29
12,2016/10/28,22
12,2016/10/29,21
12,2016/10/30,16
12,2016/10/31,11
13,2016/6/23,3
13,2016/6/24,1
13,2016/6/25,1
13,2016/6/26,2
13,2016/6/27,4
13,2016/6/29,1
13,2016/6/30,2
13,2016/7/1,2
13,2016/7/2,3
13,2016/7/3,1
13,2016/7/5,2
13,2016/7/6,1
13,2016/7/7,6
13,2016/7/9,4
13,2016/7/11,1
13,2016/7/12,1
13,2016/7/13,5
13,2016/7/14,1
13,2016/7/15,4
13,2016/7/16,3
13,2016/7/17,2
13,2016/7/20,4
13,2016/7/21,1
13,2016/7/23,2
13,2016/7/24,1
13,2016/7/26,2
13,2016/7/27,4
13,2016/7/29,2
13,2016/7/30,5
13,2016/7/31,5
13,2016/8/1,3
13,2016/8/3,2
13,2016/8/4,3
13,2016/8/6,1
13,2016/8/7,2
13,2016/8/8,1
13,2016/8/9,5
13,2016/8/10,6
13,2016/8/11,2
13,2016/8/13,3
13,2016/8/14,2
13,2016/8/15,4
13,2016/8/16,3
13,2016/8/17,4
13,2016/8/18,2
13,2016/8/19,1
13,2016/8/20,2
13,2016/8/21,1
13,2016/8/22,1
13,2016/8/23,6
13,2016/8/24,1
13,2016/8/25,3
13,2016/8/26,2
13,2016/8/27,2
13,2016/8/28,1
13,2016/8/29,2
13,2016/8/30,1
13,2016/8/31,2
13,2016/9/1,2
13,2016/9/3,6
13,2016/9/4,3
13,2016/9/5,5
13,2016/9/6,3
13,2016/9/7,1
13,2016/9/8,1
13,2016/9/9,4
13,2016/9/10,3
13,2016/9/11,4
13,2016/9/12,2
13,2016/9/14,3
13,2016/9/15,1
13,2016/9/16,2
13,2016/9/17,3
13,2016/9/18,1
13,2016/9/19,1
13,2016/9/20,4
13,2016/9/21,2
13,2016/9/23,2
13,2016/9/24,3
13,2016/9/25,3
13,2016/9/26,2
13,2016/9/28,2
13,2016/9/29,4
13,2016/9/30,1
13,2016/10/1,4
13,2016/10/2,3
13,2016/10/3,7
13,2016/10/4,6
13,2016/10/5,10
13,2016/10/6,11
13,2016/10/7,12
13,2016/10/8,10
13,2016/10/9,8
13,2016/10/10,8
13,2016/10/11,14
13,2016/10/12,6
13,2016/10/13,8
13,2016/10/14,10
13,2016/10/15,7
13,2016/10/16,4
13,2016/10/17,4
13,2016/10/18,7
13,2016/10/19,6
13,2016/10/20,9
13,2016/10/21,6
13,2016/10/22,5
13,2016/10/23,3
13,2016/10/24,2
13,2016/10/26,1
13,2016/10/27,5
13,2016/10/28,1
13,2016/10/29,6
13,2016/10/31,10
14,2016/6/22,45
14,2016/6/23,36
14,2016/6/24,25
14,2016/6/25,47
14,2016/6/26,37
14,2016/6/27,38
14,2016/6/28,32
14,2016/6/29,45
14,2016/6/30,52
14,2016/7/1,26
14,2016/7/2,21
14,2016/7/3,39
14,2016/7/4,41
14,2016/7/5,30
14,2016/7/6,19
14,2016/7/7,19
14,2016/7/8,28
14,2016/7/9,20
14,2016/7/10,23
14,2016/7/11,25
14,2016/7/12,17
14,2016/7/13,24
14,2016/7/14,21
14,2016/7/15,23
14,2016/7/16,30
14,2016/7/17,17
14,2016/7/18,29
14,2016/7/19,26
14,2016/7/20,28
14,2016/7/21,32
14,2016/7/23,28
14,2016/7/24,23
14,2016/7/26,30
14,2016/7/27,27
14,2016/7/28,29
14,2016/7/29,23
14,2016/7/30,17
14,2016/7/31,22
14,2016/8/1,118
14,2016/8/2,67
14,2016/8/3,56
14,2016/8/4,43
14,2016/8/5,37
14,2016/8/6,32
14,2016/8/7,34
14,2016/8/8,49
14,2016/8/9,30
14,2016/8/10,54
14,2016/8/11,33
14,2016/8/12,41
14,2016/8/13,46
14,2016/8/14,60
14,2016/8/15,77
14,2016/8/16,72
14,2016/8/17,62
14,2016/8/18,42
14,2016/8/19,57
14,2016/8/20,35
14,2016/8/21,33
14,2016/8/22,43
14,2016/8/23,46
14,2016/8/24,36
14,2016/8/25,23
14,2016/8/26,27
14,2016/8/27,34
14,2016/8/28,37
14,2016/8/29,30
14,2016/8/30,27
14,2016/8/31,36
14,2016/9/1,68
14,2016/9/2,79
14,2016/9/3,56
14,2016/9/4,67
14,2016/9/5,88
14,2016/9/6,94
14,2016/9/7,101
14,2016/9/8,76
14,2016/9/9,50
14,2016/9/10,76
14,2016/9/11,45
14,2016/9/12,54
14,2016/9/13,47
14,2016/9/14,63
14,2016/9/15,61
14,2016/9/16,83
14,2016/9/17,43
14,2016/9/18,53
14,2016/9/19,41
14,2016/9/20,65
14,2016/9/21,66
14,2016/9/22,63
14,2016/9/23,44
14,2016/9/24,51
14,2016/9/25,88
14,2016/9/26,52
14,2016/9/27,57
14,2016/9/28,55
14,2016/9/29,48
14,2016/9/30,55
14,2016/10/1,24
14,2016/10/2,21
14,2016/10/3,13
14,2016/10/4,12
14,2016/10/5,14
14,2016/10/6,21
14,2016/10/7,18
14,2016/10/8,13
14,2016/10/9,12
14,2016/10/10,17
14,2016/10/11,9
14,2016/10/12,11
14,2016/10/13,19
14,2016/10/14,16
14,2016/10/15,12
14,2016/10/16,16
14,2016/10/17,13
14,2016/10/18,18
14,2016/10/19,21
14,2016/10/20,8
14,2016/10/21,10
14,2016/10/22,16
14,2016/10/23,18
14,2016/10/24,13
14,2016/10/25,8
14,2016/10/26,9
14,2016/10/27,11
14,2016/10/28,11
14,2016/10/29,8
14,2016/10/30,14
14,2016/10/31,9
15,2016/7/8,1
15,2016/7/14,3
15,2016/7/16,1
15,2016/7/19,1
15,2016/7/20,1
15,2016/7/21,7
15,2016/7/23,5
15,2016/7/24,15
15,2016/7/26,10
15,2016/7/27,4
15,2016/7/28,10
15,2016/7/29,3
15,2016/7/30,8
15,2016/7/31,3
15,2016/8/1,7
15,2016/8/2,6
15,2016/8/3,3
15,2016/8/4,3
15,2016/8/5,8
15,2016/8/6,5
15,2016/8/7,4
15,2016/8/8,467
15,2016/8/9,26
15,2016/8/10,14
15,2016/8/11,14
15,2016/8/12,11
15,2016/8/13,9
15,2016/8/14,10
15,2016/8/15,8
15,2016/8/16,7
15,2016/8/17,3
15,2016/8/18,3
15,2016/8/19,2
15,2016/8/20,6
15,2016/8/21,9
15,2016/8/22,4
15,2016/8/23,3
15,2016/8/24,10
15,2016/8/25,6
15,2016/8/26,7
15,2016/8/27,31
15,2016/8/28,6
15,2016/8/29,8
15,2016/8/30,4
15,2016/8/31,1
15,2016/9/2,6
15,2016/9/3,2
15,2016/9/4,4
15,2016/9/6,2
15,2016/9/8,4
15,2016/9/9,2
15,2016/9/11,3
15,2016/9/12,1
15,2016/9/13,1
15,2016/9/14,1
15,2016/9/16,3
15,2016/9/17,3
15,2016/9/18,2
15,2016/9/20,1
15,2016/9/21,1
15,2016/9/22,1
15,2016/9/23,2
15,2016/9/24,3
15,2016/9/25,3
15,2016/9/26,4
15,2016/9/27,1
15,2016/9/28,2
15,2016/9/29,1
15,2016/9/30,3
15,2016/10/1,5
15,2016/10/2,2
15,2016/10/3,3
15,2016/10/4,2
15,2016/10/5,3
15,2016/10/6,2
15,2016/10/7,1
15,2016/10/8,2
15,2016/10/11,2
15,2016/10/13,2
15,2016/10/14,1
15,2016/10/17,2
15,2016/10/19,1
15,2016/10/21,1
15,2016/10/23,3
15,2016/10/24,2
15,2016/10/27,1
15,2016/10/29,1
15,2016/10/30,8
16,2016/6/22,11
16,2016/6/23,18
16,2016/6/24,29
16,2016/6/25,38
16,2016/6/26,9
16,2016/6/27,11
16,2016/6/28,10
16,2016/6/29,6
16,2016/6/30,9
16,2016/7/1,18
16,2016/7/2,5
16,2016/7/3,7
16,2016/7/4,15
16,2016/7/5,5
16,2016/7/6,9
16,2016/7/7,6
16,2016/7/8,9
16,2016/7/9,4
16,2016/7/10,6
16,2016/7/11,9
16,2016/7/12,4
16,2016/7/13,12
16,2016/7/14,12
16,2016/7/15,10
16,2016/7/16,7
16,2016/7/17,8
16,2016/7/18,18
16,2016/7/19,13
16,2016/7/20,21
16,2016/7/21,21
16,2016/7/23,16
16,2016/7/24,21
16,2016/7/26,16
16,2016/7/27,14
16,2016/7/28,9
16,2016/7/29,10
16,2016/7/30,10
16,2016/7/31,18
16,2016/8/1,6
16,2016/8/2,10
16,2016/8/3,6
16,2016/8/4,12
16,2016/8/5,11
16,2016/8/6,9
16,2016/8/7,6
16,2016/8/8,18
16,2016/8/9,11
16,2016/8/10,9
16,2016/8/11,9
16,2016/8/12,10
16,2016/8/13,10
16,2016/8/14,7
16,2016/8/15,4
16,2016/8/16,8
16,2016/8/17,9
16,2016/8/18,3
16,2016/8/19,8
16,2016/8/20,6
16,2016/8/21,13
16,2016/8/22,11
16,2016/8/23,17
16,2016/8/24,11
16,2016/8/25,6
16,2016/8/26,5
16,2016/8/27,9
16,2016/8/28,6
16,2016/8/29,8
16,2016/8/30,4
16,2016/8/31,2
16,2016/9/1,10
16,2016/9/2,14
16,2016/9/3,4
16,2016/9/4,13
16,2016/9/5,6
16,2016/9/6,16
16,2016/9/7,22
16,2016/9/8,12
16,2016/9/9,80
16,2016/9/10,64
16,2016/9/11,83
16,2016/9/12,83
16,2016/9/13,85
16,2016/9/14,139
16,2016/9/15,27
16,2016/9/16,58
16,2016/9/17,64
16,2016/9/18,77
16,2016/9/19,51
16,2016/9/20,29
16,2016/9/21,33
16,2016/9/22,32
16,2016/9/23,35
16,2016/9/24,41
16,2016/9/25,32
16,2016/9/26,24
16,2016/9/27,16
16,2016/9/28,25
16,2016/9/29,40
16,2016/9/30,40
16,2016/10/1,31
16,2016/10/2,35
16,2016/10/3,21
16,2016/10/4,29
16,2016/10/5,18
16,2016/10/6,42
16,2016/10/7,39
16,2016/10/8,19
16,2016/10/9,22
16,2016/10/10,13
16,2016/10/11,13
16,2016/10/12,11
16,2016/10/13,20
16,2016/10/14,34
16,2016/10/15,24
16,2016/10/16,23
16,2016/10/17,19
16,2016/10/18,17
16,2016/10/19,25
16,2016/10/20,23
16,2016/10/21,13
16,2016/10/22,24
16,2016/10/23,22
16,2016/10/24,18
16,2016/10/25,12
16,2016/10/26,12
16,2016/10/27,12
16,2016/10/28,18
16,2016/10/29,24
16,2016/10/30,24
16,2016/10/31,23
17,2016/6/22,39
17,2016/6/23,69
17,2016/6/24,47
17,2016/6/25,150
17,2016/6/26,82
17,2016/6/27,28
17,2016/6/28,67
17,2016/6/29,42
17,2016/6/30,49
17,2016/7/1,42
17,2016/7/2,46
17,2016/7/3,40
17,2016/7/4,31
17,2016/7/5,30
17,2016/7/6,33
17,2016/7/7,46
17,2016/7/8,42
17,2016/7/9,41
17,2016/7/10,42
17,2016/7/11,34
17,2016/7/12,32
17,2016/7/13,26
17,2016/7/14,33
17,2016/7/15,40
17,2016/7/16,48
17,2016/7/17,28
17,2016/7/18,32
17,2016/7/19,25
17,2016/7/20,37
17,2016/7/21,31
17,2016/7/23,30
17,2016/7/24,58
17,2016/7/26,52
17,2016/7/27,35
17,2016/7/28,33
17,2016/7/29,32
17,2016/7/30,29
17,2016/7/31,33
17,2016/8/1,32
17,2016/8/2,33
17,2016/8/3,29
17,2016/8/4,24
17,2016/8/5,22
17,2016/8/6,21
17,2016/8/7,20
17,2016/8/8,34
17,2016/8/9,169
17,2016/8/10,134
17,2016/8/11,195
17,2016/8/12,115
17,2016/8/13,124
17,2016/8/14,125
17,2016/8/15,64
17,2016/8/16,35
17,2016/8/17,69
17,2016/8/18,43
17,2016/8/19,54
17,2016/8/20,81
17,2016/8/21,72
17,2016/8/22,31
17,2016/8/23,71
17,2016/8/24,62
17,2016/8/25,48
17,2016/8/26,56
17,2016/8/27,49
17,2016/8/28,71
17,2016/8/29,54
17,2016/8/30,52
17,2016/8/31,32
17,2016/9/1,43
17,2016/9/2,35
17,2016/9/3,37
17,2016/9/4,47
17,2016/9/5,48
17,2016/9/6,33
17,2016/9/7,25
17,2016/9/8,30
17,2016/9/9,31
17,2016/9/10,32
17,2016/9/11,45
17,2016/9/12,23
17,2016/9/13,42
17,2016/9/14,38
17,2016/9/15,84
17,2016/9/16,54
17,2016/9/17,51
17,2016/9/18,36
17,2016/9/19,31
17,2016/9/20,26
17,2016/9/21,27
17,2016/9/22,20
17,2016/9/23,21
17,2016/9/24,32
17,2016/9/25,39
17,2016/9/26,25
17,2016/9/27,18
17,2016/9/28,30
17,2016/9/29,42
17,2016/9/30,38
17,2016/10/1,39
17,2016/10/2,18
17,2016/10/3,45
17,2016/10/4,28
17,2016/10/5,19
17,2016/10/6,23
17,2016/10/7,36
17,2016/10/8,41
17,2016/10/9,37
17,2016/10/10,22
17,2016/10/11,23
17,2016/10/12,33
17,2016/10/13,28
17,2016/10/14,19
17,2016/10/15,37
17,2016/10/16,31
17,2016/10/17,24
17,2016/10/18,27
17,2016/10/19,37
17,2016/10/20,30
17,2016/10/21,40
17,2016/10/22,22
17,2016/10/23,44
17,2016/10/24,33
17,2016/10/25,28
17,2016/10/26,36
17,2016/10/27,21
17,2016/10/28,17
17,2016/10/29,33
17,2016/10/30,31
17,2016/10/31,19
18,2016/8/8,2
18,2016/8/9,3
18,2016/8/10,1
18,2016/8/11,4
18,2016/8/12,1
18,2016/8/13,5
18,2016/8/14,1
18,2016/8/15,2
18,2016/8/16,3
18,2016/8/17,6
18,2016/8/18,3
18,2016/8/19,6
18,2016/8/21,2
18,2016/8/22,4
18,2016/8/23,1
18,2016/8/24,1
18,2016/8/25,4
18,2016/8/26,3
18,2016/8/27,4
18,2016/8/28,4
18,2016/8/29,2
18,2016/8/30,2
18,2016/8/31,2
18,2016/9/1,3
18,2016/9/2,4
18,2016/9/3,7
18,2016/9/4,6
18,2016/9/5,5
18,2016/9/6,2
18,2016/9/7,1
18,2016/9/8,3
18,2016/9/9,8
18,2016/9/10,2
18,2016/9/11,6
18,2016/9/12,6
18,2016/9/13,5
18,2016/9/14,3
18,2016/9/15,3
18,2016/9/16,7
18,2016/9/17,13
18,2016/9/18,2
18,2016/9/19,5
18,2016/9/20,3
18,2016/9/21,4
18,2016/9/22,6
18,2016/9/23,7
18,2016/9/24,7
18,2016/9/25,3
18,2016/9/26,7
18,2016/9/27,10
18,2016/9/28,11
18,2016/9/29,6
18,2016/9/30,7
18,2016/10/1,4
18,2016/10/2,7
18,2016/10/3,2
18,2016/10/4,13
18,2016/10/5,8
18,2016/10/6,9
18,2016/10/7,12
18,2016/10/8,16
18,2016/10/9,12
18,2016/10/10,16
18,2016/10/11,11
18,2016/10/12,14
18,2016/10/13,12
18,2016/10/14,3
18,2016/10/15,8
18,2016/10/16,4
18,2016/10/17,3
18,2016/10/18,12
18,2016/10/19,2
18,2016/10/20,8
18,2016/10/21,11
18,2016/10/22,12
18,2016/10/23,10
18,2016/10/24,7
18,2016/10/25,5
18,2016/10/26,6
18,2016/10/27,11
18,2016/10/28,4
18,2016/10/29,12
18,2016/10/30,6
18,2016/10/31,7
19,2016/6/22,9
19,2016/6/23,8
19,2016/6/24,2
19,2016/6/25,17
19,2016/6/26,12
19,2016/6/27,4
19,2016/6/28,11
19,2016/6/29,14
19,2016/6/30,15
19,2016/7/1,18
19,2016/7/2,9
19,2016/7/3,8
19,2016/7/4,7
19,2016/7/5,9
19,2016/7/6,6
19,2016/7/7,7
19,2016/7/8,8
19,2016/7/9,17
19,2016/7/10,14
19,2016/7/11,15
19,2016/7/12,11
19,2016/7/13,10
19,2016/7/14,9
19,2016/7/15,16
19,2016/7/16,16
19,2016/7/17,8
19,2016/7/18,11
19,2016/7/19,13
19,2016/7/20,2
19,2016/7/21,6
19,2016/7/23,22
19,2016/7/24,12
19,2016/7/26,11
19,2016/7/27,14
19,2016/7/28,16
19,2016/7/29,2
19,2016/7/30,6
19,2016/7/31,7
19,2016/8/1,17
19,2016/8/2,18
19,2016/8/3,18
19,2016/8/4,18
19,2016/8/5,13
19,2016/8/6,17
19,2016/8/7,10
19,2016/8/8,12
19,2016/8/9,22
19,2016/8/10,5
19,2016/8/11,11
19,2016/8/12,12
19,2016/8/13,13
19,2016/8/14,12
19,2016/8/15,13
19,2016/8/16,6
19,2016/8/17,8
19,2016/8/18,11
19,2016/8/19,13
19,2016/8/20,5
19,2016/8/21,8
19,2016/8/22,8
19,2016/8/23,14
19,2016/8/24,19
19,2016/8/25,21
19,2016/8/26,16
19,2016/8/27,29
19,2016/8/28,20
19,2016/8/29,18
19,2016/8/30,28
19,2016/8/31,23
19,2016/9/1,31
19,2016/9/2,44
19,2016/9/3,46
19,2016/9/4,41
19,2016/9/5,34
19,2016/9/6,33
19,2016/9/7,39
19,2016/9/8,38
19,2016/9/9,21
19,2016/9/10,13
19,2016/9/11,18
19,2016/9/12,16
19,2016/9/13,28
19,2016/9/14,22
19,2016/9/15,21
19,2016/9/16,14
19,2016/9/17,15
19,2016/9/18,8
19,2016/9/19,13
19,2016/9/20,7
19,2016/9/21,9
19,2016/9/22,5
19,2016/9/23,5
19,2016/9/24,3
19,2016/9/25,8
19,2016/9/26,2
19,2016/9/27,4
19,2016/9/28,4
19,2016/9/29,4
19,2016/9/30,9
19,2016/10/1,6
19,2016/10/2,8
19,2016/10/3,4
19,2016/10/4,4
19,2016/10/5,7
19,2016/10/6,4
19,2016/10/7,10
19,2016/10/8,4
19,2016/10/9,10
19,2016/10/10,2
19,2016/10/11,10
19,2016/10/12,6
19,2016/10/13,9
19,2016/10/14,3
19,2016/10/15,9
19,2016/10/16,8
19,2016/10/17,7
19,2016/10/18,3
19,2016/10/19,5
19,2016/10/20,10
19,2016/10/21,4
19,2016/10/22,7
19,2016/10/23,7
19,2016/10/24,6
19,2016/10/25,7
19,2016/10/26,1
19,2016/10/27,3
19,2016/10/28,3
19,2016/10/29,3
19,2016/10/30,7
19,2016/10/31,1
20,2016/6/22,6
20,2016/6/23,16
20,2016/6/24,18
20,2016/6/25,29
20,2016/6/26,8
20,2016/6/27,1
20,2016/6/28,4
20,2016/6/29,6
20,2016/6/30,7
20,2016/7/1,4
20,2016/7/2,2
20,2016/7/4,3
20,2016/7/5,5
20,2016/7/6,5
20,2016/7/7,5
20,2016/7/8,4
20,2016/7/9,4
20,2016/7/10,2
20,2016/7/11,3
20,2016/7/12,5
20,2016/7/13,8
20,2016/7/14,2
20,2016/7/15,4
20,2016/7/16,5
20,2016/7/17,2
20,2016/7/18,2
20,2016/7/19,2
20,2016/7/20,9
20,2016/7/21,2
20,2016/7/23,6
20,2016/7/24,2
20,2016/7/26,5
20,2016/7/27,7
20,2016/7/28,2
20,2016/7/29,7
20,2016/7/30,2
20,2016/7/31,6
20,2016/8/1,38
20,2016/8/2,19
20,2016/8/3,26
20,2016/8/4,27
20,2016/8/5,18
20,2016/8/6,12
20,2016/8/7,17
20,2016/8/8,18
20,2016/8/9,19
20,2016/8/10,9
20,2016/8/11,8
20,2016/8/12,6
20,2016/8/13,5
20,2016/8/14,5
20,2016/8/15,12
20,2016/8/16,9
20,2016/8/17,15
20,2016/8/18,10
20,2016/8/19,9
20,2016/8/20,5
20,2016/8/21,12
20,2016/8/22,3
20,2016/8/23,8
20,2016/8/24,7
20,2016/8/25,8
20,2016/8/26,8
20,2016/8/27,7
20,2016/8/28,13
20,2016/8/29,7
20,2016/8/30,3
20,2016/8/31,8
20,2016/9/1,4
20,2016/9/2,6
20,2016/9/3,5
20,2016/9/4,5
20,2016/9/5,9
20,2016/9/6,8
20,2016/9/7,3
20,2016/9/8,6
20,2016/9/9,2
20,2016/9/10,7
20,2016/9/11,7
20,2016/9/12,8
20,2016/9/13,5
20,2016/9/14,10
20,2016/9/15,5
20,2016/9/16,6
20,2016/9/17,18
20,2016/9/18,6
20,2016/9/19,4
20,2016/9/20,4
20,2016/9/21,10
20,2016/9/22,5
20,2016/9/23,4
20,2016/9/24,4
20,2016/9/25,7
20,2016/9/26,11
20,2016/9/27,7
20,2016/9/28,10
20,2016/9/29,14
20,2016/9/30,12
20,2016/10/1,16
20,2016/10/2,12
20,2016/10/3,9
20,2016/10/4,7
20,2016/10/5,12
20,2016/10/6,15
20,2016/10/7,10
20,2016/10/8,15
20,2016/10/9,12
20,2016/10/10,19
20,2016/10/11,17
20,2016/10/12,16
20,2016/10/13,17
20,2016/10/14,8
20,2016/10/15,7
20,2016/10/16,3
20,2016/10/17,9
20,2016/10/18,10
20,2016/10/19,11
20,2016/10/20,2
20,2016/10/21,10
20,2016/10/22,5
20,2016/10/23,4
20,2016/10/24,2
20,2016/10/25,7
20,2016/10/26,4
20,2016/10/27,8
20,2016/10/28,7
20,2016/10/29,9
20,2016/10/30,7
20,2016/10/31,2
21,2016/6/22,4
21,2016/6/23,6
21,2016/6/24,7
21,2016/6/25,12
21,2016/6/26,8
21,2016/6/27,9
21,2016/6/28,16
21,2016/6/29,6
21,2016/6/30,8
21,2016/7/1,5
21,2016/7/2,9
21,2016/7/3,1
21,2016/7/4,5
21,2016/7/5,6
21,2016/7/6,10
21,2016/7/7,14
21,2016/7/8,6
21,2016/7/9,7
21,2016/7/10,6
21,2016/7/11,3
21,2016/7/12,6
21,2016/7/13,3
21,2016/7/14,9
21,2016/7/15,7
21,2016/7/16,6
21,2016/7/17,13
21,2016/7/18,3
21,2016/7/19,6
21,2016/7/20,10
21,2016/7/21,3
21,2016/7/23,19
21,2016/7/24,9
21,2016/7/26,12
21,2016/7/27,8
21,2016/7/28,8
21,2016/7/29,4
21,2016/7/30,5
21,2016/7/31,3
21,2016/8/1,6
21,2016/8/2,9
21,2016/8/3,2
21,2016/8/4,21
21,2016/8/5,8
21,2016/8/6,8
21,2016/8/7,6
21,2016/8/8,7
21,2016/8/9,6
21,2016/8/10,2
21,2016/8/11,8
21,2016/8/12,8
21,2016/8/13,7
21,2016/8/14,4
21,2016/8/15,8
21,2016/8/16,4
21,2016/8/17,4
21,2016/8/18,4
21,2016/8/19,4
21,2016/8/20,9
21,2016/8/21,8
21,2016/8/22,2
21,2016/8/23,1
21,2016/8/24,5
21,2016/8/25,7
21,2016/8/26,3
21,2016/8/27,10
21,2016/8/28,6
21,2016/8/29,8
21,2016/8/30,3
21,2016/8/31,2
21,2016/9/2,5
21,2016/9/3,6
21,2016/9/4,4
21,2016/9/5,5
21,2016/9/6,7
21,2016/9/7,3
21,2016/9/9,3
21,2016/9/10,2
21,2016/9/11,3
21,2016/9/12,2
21,2016/9/13,3
21,2016/9/14,3
21,2016/9/15,3
21,2016/9/16,4
21,2016/9/17,3
21,2016/9/18,1
21,2016/9/19,1
21,2016/9/20,2
21,2016/9/21,1
21,2016/9/22,6
21,2016/9/23,1
21,2016/9/24,6
21,2016/9/25,4
21,2016/9/26,3
21,2016/9/27,4
21,2016/9/28,8
21,2016/9/29,6
21,2016/9/30,3
21,2016/10/1,7
21,2016/10/2,7
21,2016/10/3,5
21,2016/10/4,6
21,2016/10/5,6
21,2016/10/6,3
21,2016/10/7,13
21,2016/10/8,4
21,2016/10/9,1
21,2016/10/10,3
21,2016/10/11,6
21,2016/10/12,3
21,2016/10/13,4
21,2016/10/14,6
21,2016/10/15,4
21,2016/10/16,4
21,2016/10/17,3
21,2016/10/18,4
21,2016/10/19,1
21,2016/10/20,2
21,2016/10/21,5
21,2016/10/22,4
21,2016/10/23,3
21,2016/10/24,3
21,2016/10/25,2
21,2016/10/26,3
21,2016/10/27,4
21,2016/10/28,5
21,2016/10/29,4
21,2016/10/30,9
22,2016/6/22,43
22,2016/6/23,33
22,2016/6/24,33
22,2016/6/25,71
22,2016/6/26,48
22,2016/6/27,23
22,2016/6/28,27
22,2016/6/29,17
22,2016/6/30,22
22,2016/7/1,25
22,2016/7/2,18
22,2016/7/3,16
22,2016/7/4,12
22,2016/7/5,13
22,2016/7/6,14
22,2016/7/7,15
22,2016/7/8,9
22,2016/7/9,14
22,2016/7/10,12
22,2016/7/11,8
22,2016/7/12,16
22,2016/7/13,16
22,2016/7/14,20
22,2016/7/15,11
22,2016/7/16,21
22,2016/7/17,21
22,2016/7/18,16
22,2016/7/19,16
22,2016/7/20,17
22,2016/7/21,15
22,2016/7/23,11
22,2016/7/24,11
22,2016/7/26,13
22,2016/7/27,10
22,2016/7/28,4
22,2016/7/29,14
22,2016/7/30,7
22,2016/7/31,12
22,2016/8/1,17
22,2016/8/2,8
22,2016/8/3,17
22,2016/8/4,16
22,2016/8/5,10
22,2016/8/6,16
22,2016/8/7,6
22,2016/8/8,17
22,2016/8/9,15
22,2016/8/10,15
22,2016/8/11,29
22,2016/8/12,14
22,2016/8/13,12
22,2016/8/14,9
22,2016/8/15,12
22,2016/8/16,16
22,2016/8/17,28
22,2016/8/18,15
22,2016/8/19,11
22,2016/8/20,23
22,2016/8/21,20
22,2016/8/22,14
22,2016/8/23,22
22,2016/8/24,6
22,2016/8/25,6
22,2016/8/26,7
22,2016/8/27,11
22,2016/8/28,9
22,2016/8/29,3
22,2016/8/30,11
22,2016/8/31,10
22,2016/9/1,13
22,2016/9/2,11
22,2016/9/3,12
22,2016/9/4,13
22,2016/9/5,7
22,2016/9/6,9
22,2016/9/7,13
22,2016/9/8,15
22,2016/9/9,9
22,2016/9/10,11
22,2016/9/11,16
22,2016/9/12,14
22,2016/9/13,18
22,2016/9/14,16
22,2016/9/15,11
22,2016/9/16,29
22,2016/9/17,15
22,2016/9/18,13
22,2016/9/19,13
22,2016/9/20,17
22,2016/9/21,16
22,2016/9/22,10
22,2016/9/23,10
22,2016/9/24,15
22,2016/9/25,11
22,2016/9/26,16
22,2016/9/27,14
22,2016/9/28,18
22,2016/9/29,19
22,2016/9/30,45
22,2016/10/1,30
22,2016/10/2,33
22,2016/10/3,26
22,2016/10/4,38
22,2016/10/5,30
22,2016/10/6,21
22,2016/10/7,62
22,2016/10/8,30
22,2016/10/9,38
22,2016/10/10,32
22,2016/10/11,43
22,2016/10/12,45
22,2016/10/13,43
22,2016/10/14,32
